2023-04-25 01:02:42, 24.82
2023-04-25 01:02:42, 25.80
2023-05-16 02:28:08, 20
2023-05-16 02:28:18, 20
2023-05-16 02:28:29, 20
2023-05-16 02:28:39, 20
2023-05-16 02:47:32, 26.0
2023-05-16 02:47:42, 26.0
2023-05-16 02:47:53, 26.0
2023-05-16 02:48:03, 26.0
2023-05-16 02:48:14, 25.0
2023-05-16 02:48:25, 25.0
2023-05-16 02:48:36, 25.0
2023-05-16 02:48:46, 25.0
2023-05-16 02:48:57, 25.0
2023-05-16 02:49:08, 25.0
2023-05-16 02:49:18, 25.0
2023-05-16 02:49:29, 25.0
2023-05-16 02:49:40, 25.0
2023-05-16 02:49:50, 25.0
2023-05-16 02:50:01, 25.0
2023-05-16 02:50:12, 25.0
2023-05-16 02:50:23, 25.0
2023-05-16 02:50:33, 25.0
2023-05-16 02:50:44, 25.0
2023-05-16 02:50:55, 25.0
2023-05-16 02:51:05, 25.0
2023-05-16 02:51:16, 25.0
2023-05-16 02:51:27, 25.0
2023-05-16 02:51:37, 25.0
2023-05-16 02:51:48, 25.0
2023-05-16 02:51:59, 25.0
2023-05-16 02:52:09, 25.0
2023-05-16 02:52:20, 25.0
2023-05-16 02:52:31, 25.0
2023-05-16 02:52:41, 25.0
2023-05-16 02:52:52, 25.0
2023-05-16 02:53:03, 25.0
2023-05-16 02:53:14, 26.0
2023-05-16 02:53:25, 26.0
2023-05-16 02:53:35, 25.0
2023-05-16 02:53:46, 25.0
2023-05-16 02:53:57, 25.0
2023-05-16 02:54:07, 25.0
2023-05-16 02:54:18, 25.0
2023-05-16 02:54:29, 25.0
2023-05-16 02:54:40, 25.0
2023-05-16 02:54:50, 25.0
2023-05-16 02:55:01, 25.0
2023-05-16 02:55:12, 25.0
2023-05-16 02:55:23, 26.0
2023-05-16 02:55:34, 26.0
2023-05-16 02:55:45, 25.0
2023-05-16 02:55:56, 25.0
2023-05-16 02:56:06, 25.0
2023-05-16 02:56:17, 25.0
2023-05-16 02:56:28, 25.0
2023-05-16 02:56:38, 25.0
2023-05-16 02:56:49, 25.0
2023-05-16 02:57:00, 25.0
2023-05-16 02:57:11, 25.0
2023-05-16 02:57:21, 26.0
2023-05-16 02:57:32, 26.0
2023-05-16 02:57:43, 26.0
2023-05-16 02:57:54, 26.0
2023-05-16 02:58:05, 26.0
2023-05-16 02:58:16, 26.0
2023-05-16 02:58:27, 26.0
2023-05-16 02:58:39, 26.0
2023-05-16 02:58:50, 26.0
2023-05-16 02:59:00, 26.0
2023-05-16 02:59:11, 26.0
2023-05-16 02:59:22, 26.0
2023-05-16 02:59:35, 26.0
2023-05-16 02:59:46, 26.0
2023-05-16 02:59:57, 26.0
